queue_id,dossier_id,section,source_row,reason,status
M4-FUNG-0179:GENES_AND_MECHANISM:23,M4-FUNG-0179,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0179:GENES_AND_MECHANISM:24,M4-FUNG-0179,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0179:GENES_AND_MECHANISM:25,M4-FUNG-0179,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0180:GENES_AND_MECHANISM:21,M4-FUNG-0180,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0180:GENES_AND_MECHANISM:22,M4-FUNG-0180,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0180:GENES_AND_MECHANISM:23,M4-FUNG-0180,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0180:GENES_AND_MECHANISM:24,M4-FUNG-0180,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0180:GENES_AND_MECHANISM:25,M4-FUNG-0180,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0181:GENES_AND_MECHANISM:21,M4-FUNG-0181,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0181:GENES_AND_MECHANISM:22,M4-FUNG-0181,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0181:GENES_AND_MECHANISM:23,M4-FUNG-0181,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0181:GENES_AND_MECHANISM:24,M4-FUNG-0181,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0181:GENES_AND_MECHANISM:25,M4-FUNG-0181,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0182:GENES_AND_MECHANISM:21,M4-FUNG-0182,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0182:GENES_AND_MECHANISM:22,M4-FUNG-0182,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0182:GENES_AND_MECHANISM:23,M4-FUNG-0182,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0182:GENES_AND_MECHANISM:24,M4-FUNG-0182,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0182:GENES_AND_MECHANISM:25,M4-FUNG-0182,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0183:GENES_AND_MECHANISM:21,M4-FUNG-0183,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0183:GENES_AND_MECHANISM:22,M4-FUNG-0183,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0183:GENES_AND_MECHANISM:23,M4-FUNG-0183,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0183:GENES_AND_MECHANISM:24,M4-FUNG-0183,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0183:GENES_AND_MECHANISM:25,M4-FUNG-0183,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0184:GENES_AND_MECHANISM:21,M4-FUNG-0184,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0184:GENES_AND_MECHANISM:22,M4-FUNG-0184,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0184:GENES_AND_MECHANISM:23,M4-FUNG-0184,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0184:GENES_AND_MECHANISM:24,M4-FUNG-0184,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0184:GENES_AND_MECHANISM:25,M4-FUNG-0184,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0185:GENES_AND_MECHANISM:21,M4-FUNG-0185,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0185:GENES_AND_MECHANISM:22,M4-FUNG-0185,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0185:GENES_AND_MECHANISM:23,M4-FUNG-0185,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0185:GENES_AND_MECHANISM:24,M4-FUNG-0185,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0185:GENES_AND_MECHANISM:25,M4-FUNG-0185,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0186:GENES_AND_MECHANISM:21,M4-FUNG-0186,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0186:GENES_AND_MECHANISM:22,M4-FUNG-0186,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0186:GENES_AND_MECHANISM:23,M4-FUNG-0186,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0186:GENES_AND_MECHANISM:24,M4-FUNG-0186,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0186:GENES_AND_MECHANISM:25,M4-FUNG-0186,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:21,M4-FUNG-0187,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:22,M4-FUNG-0187,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:23,M4-FUNG-0187,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:24,M4-FUNG-0187,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:25,M4-FUNG-0187,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0187:GENES_AND_MECHANISM:26,M4-FUNG-0187,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0188:GENES_AND_MECHANISM:20,M4-FUNG-0188,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0188:GENES_AND_MECHANISM:21,M4-FUNG-0188,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0188:GENES_AND_MECHANISM:22,M4-FUNG-0188,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0188:GENES_AND_MECHANISM:23,M4-FUNG-0188,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:20,M4-FUNG-0189,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:21,M4-FUNG-0189,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:22,M4-FUNG-0189,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:23,M4-FUNG-0189,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:24,M4-FUNG-0189,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0189:GENES_AND_MECHANISM:25,M4-FUNG-0189,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:21,M4-FUNG-0190,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:22,M4-FUNG-0190,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:23,M4-FUNG-0190,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:24,M4-FUNG-0190,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:25,M4-FUNG-0190,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0190:GENES_AND_MECHANISM:26,M4-FUNG-0190,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:21,M4-FUNG-0191,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:22,M4-FUNG-0191,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:23,M4-FUNG-0191,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:24,M4-FUNG-0191,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:25,M4-FUNG-0191,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0191:GENES_AND_MECHANISM:26,M4-FUNG-0191,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:20,M4-FUNG-0192,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:21,M4-FUNG-0192,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:22,M4-FUNG-0192,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:23,M4-FUNG-0192,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:24,M4-FUNG-0192,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0192:GENES_AND_MECHANISM:25,M4-FUNG-0192,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:20,M4-FUNG-0193,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:21,M4-FUNG-0193,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:22,M4-FUNG-0193,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:23,M4-FUNG-0193,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:24,M4-FUNG-0193,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0193:GENES_AND_MECHANISM:25,M4-FUNG-0193,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:20,M4-FUNG-0194,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:21,M4-FUNG-0194,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:22,M4-FUNG-0194,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:23,M4-FUNG-0194,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:24,M4-FUNG-0194,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0194:GENES_AND_MECHANISM:25,M4-FUNG-0194,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0195:GENES_AND_MECHANISM:20,M4-FUNG-0195,GENES_AND_MECHANISM,20,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0195:GENES_AND_MECHANISM:21,M4-FUNG-0195,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0195:GENES_AND_MECHANISM:22,M4-FUNG-0195,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0195:GENES_AND_MECHANISM:23,M4-FUNG-0195,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0195:GENES_AND_MECHANISM:24,M4-FUNG-0195,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0196:GENES_AND_MECHANISM:21,M4-FUNG-0196,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0196:GENES_AND_MECHANISM:22,M4-FUNG-0196,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0196:GENES_AND_MECHANISM:23,M4-FUNG-0196,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0196:GENES_AND_MECHANISM:24,M4-FUNG-0196,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0196:GENES_AND_MECHANISM:25,M4-FUNG-0196,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:22,M4-FUNG-0197,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:23,M4-FUNG-0197,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:24,M4-FUNG-0197,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:25,M4-FUNG-0197,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:26,M4-FUNG-0197,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0197:GENES_AND_MECHANISM:27,M4-FUNG-0197,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:22,M4-FUNG-0198,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:23,M4-FUNG-0198,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:24,M4-FUNG-0198,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:25,M4-FUNG-0198,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:26,M4-FUNG-0198,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0198:GENES_AND_MECHANISM:27,M4-FUNG-0198,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:22,M4-FUNG-0199,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:23,M4-FUNG-0199,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:24,M4-FUNG-0199,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:25,M4-FUNG-0199,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:26,M4-FUNG-0199,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0199:GENES_AND_MECHANISM:27,M4-FUNG-0199,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:22,M4-FUNG-0200,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:23,M4-FUNG-0200,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:24,M4-FUNG-0200,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:25,M4-FUNG-0200,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:26,M4-FUNG-0200,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0200:GENES_AND_MECHANISM:27,M4-FUNG-0200,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:22,M4-FUNG-0201,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:23,M4-FUNG-0201,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:24,M4-FUNG-0201,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:25,M4-FUNG-0201,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:26,M4-FUNG-0201,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0201:GENES_AND_MECHANISM:27,M4-FUNG-0201,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:22,M4-FUNG-0202,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:23,M4-FUNG-0202,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:24,M4-FUNG-0202,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:25,M4-FUNG-0202,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:26,M4-FUNG-0202,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0202:GENES_AND_MECHANISM:27,M4-FUNG-0202,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:22,M4-FUNG-0203,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:23,M4-FUNG-0203,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:24,M4-FUNG-0203,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:25,M4-FUNG-0203,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:26,M4-FUNG-0203,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0203:GENES_AND_MECHANISM:27,M4-FUNG-0203,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:22,M4-FUNG-0204,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:23,M4-FUNG-0204,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:24,M4-FUNG-0204,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:25,M4-FUNG-0204,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:26,M4-FUNG-0204,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0204:GENES_AND_MECHANISM:27,M4-FUNG-0204,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:22,M4-FUNG-0205,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:23,M4-FUNG-0205,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:24,M4-FUNG-0205,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:25,M4-FUNG-0205,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:26,M4-FUNG-0205,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0205:GENES_AND_MECHANISM:27,M4-FUNG-0205,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:22,M4-FUNG-0206,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:23,M4-FUNG-0206,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:24,M4-FUNG-0206,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:25,M4-FUNG-0206,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:26,M4-FUNG-0206,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0206:GENES_AND_MECHANISM:27,M4-FUNG-0206,GENES_AND_MECHANISM,27,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:21,M4-FUNG-0207,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:22,M4-FUNG-0207,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:23,M4-FUNG-0207,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:24,M4-FUNG-0207,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:25,M4-FUNG-0207,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0207:GENES_AND_MECHANISM:26,M4-FUNG-0207,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:21,M4-FUNG-0208,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:22,M4-FUNG-0208,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:23,M4-FUNG-0208,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:24,M4-FUNG-0208,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:25,M4-FUNG-0208,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0208:GENES_AND_MECHANISM:26,M4-FUNG-0208,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:21,M4-FUNG-0209,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:22,M4-FUNG-0209,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:23,M4-FUNG-0209,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:24,M4-FUNG-0209,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:25,M4-FUNG-0209,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0209:GENES_AND_MECHANISM:26,M4-FUNG-0209,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:21,M4-FUNG-0210,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:22,M4-FUNG-0210,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:23,M4-FUNG-0210,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:24,M4-FUNG-0210,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:25,M4-FUNG-0210,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0210:GENES_AND_MECHANISM:26,M4-FUNG-0210,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:21,M4-FUNG-0211,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:22,M4-FUNG-0211,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:23,M4-FUNG-0211,GENES_AND_MECHANISM,23,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:24,M4-FUNG-0211,GENES_AND_MECHANISM,24,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:25,M4-FUNG-0211,GENES_AND_MECHANISM,25,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0211:GENES_AND_MECHANISM:26,M4-FUNG-0211,GENES_AND_MECHANISM,26,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0212:GENES_AND_MECHANISM:21,M4-FUNG-0212,GENES_AND_MECHANISM,21,nonstandard_section_requires_mapping,unreviewed
M4-FUNG-0212:GENES_AND_MECHANISM:22,M4-FUNG-0212,GENES_AND_MECHANISM,22,nonstandard_section_requires_mapping,unreviewed
