compact_fact_id,dossier_id,section,source_row,fact_type,label_raw,statement_raw,source_ids,extra_raw_json,normalization_status
CF_63cc6f6791be,M4-FUNG-0211,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"asaC encodes the NRPS-like core biosynthetic enzyme; ΔasaC eliminates aspergillic acid and its pathway precursors, directly anchoring scaffold formation.",S003,,unreviewed
CF_6ebf01adff15,M4-FUNG-0211,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Targeted oxidative-enzyme knockouts resolve later steps: a P450-deficient mutant accumulates deoxyaspergillic acid, while disruption of desaturase/hydroxylase functions blocks hydroxyaspergillic-acid formation. Hydroxamate chemistry supports ferriaspergillin formation by iron binding.",S003,,unreviewed
CF_65a959ae05bf,M4-FUNG-0211,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,A dedicated native pathway activation switch was NR in the defining study; the native producing strain was interrogated through targeted gene deletion.,S003,,unreviewed
CF_b679dd6f11b9,M4-FUNG-0211,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,Seven predicted pathway genes were knocked out and analyzed by metabolite profiling; pathway mutants also showed impaired growth and reduced aflatoxin B1/cyclopiazonic-acid accumulation during maize-associated assays.,S003,,unreviewed
CF_38c90d87cca8,M4-FUNG-0211,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Iron-chelating hydroxamate chemistry is directly supported; the native ecological contribution beyond iron complexation is UNCERTAIN.,S003,,unreviewed
CF_13324ad98013,M4-FUNG-0211,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Lower aflatoxin B1 and cyclopiazonic acid in pathway mutants coincided with reduced growth; these changes are not encoded as direct asa-cluster cross-regulation. MIBiG completeness remains unknown.,S001; S003,,unreviewed
CF_089753086265,M4-FUNG-0212,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"Direct pathway genetics were obtained in Penicillium brevicompactum: deletion of either ApmA or ApmB abolished asperphenamate, and coexpression of both genes in A. nidulans was sufficient for production. A. terreus carries homologous NRPS genes, but these experiments are not strain-specific evidence for BGC0001517.",S003,,unreviewed
CF_eba54de6bff3,M4-FUNG-0212,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,ApmA is a reductase-terminating NRPS that generates a dipeptidyl alcohol; ApmB accepts the linear precursor and catalyzes intermolecular ester formation to assemble asperphenamate. These functions are experimentally supported in the P. brevicompactum system.,S003,,unreviewed
CF_d50b195dd848,M4-FUNG-0212,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,A pathway-specific activation mechanism for the exact A. terreus NIH2624 record is NR; heterologous A. nidulans coexpression demonstrates pathway sufficiency for the homologous ApmA/ApmB pair.,S003,,unreviewed
CF_527e1f0aac87,M4-FUNG-0212,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"P. brevicompactum gene disruption, precursor feeding, stable-isotope labeling, metabolite structure analysis and A. nidulans heterologous reconstruction resolve the two-NRPS pathway.",S003,,unreviewed
CF_1523e717672a,M4-FUNG-0212,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,NR,S003,,unreviewed
CF_73f2478d7a99,M4-FUNG-0212,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"The exact MIBiG organism is A. terreus NIH2624, whereas direct ApmA/ApmB causality is from P. brevicompactum. Homologous-pathway evidence is retained as relationship evidence only; direct A. terreus locus causality remains UNCERTAIN.",S001; S002; S003,,unreviewed
CF_404304644fe1,M4-FUNG-0213,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"AstC cyclizes FPP to drimanyl diphosphate; AstI and AstK successively dephosphorylate it to drim-8-ene-11-ol. AstA, an NRPS-like enzyme, esterifies the drimane alcohol with aryl-acid building blocks.",S003,,unreviewed
CF_fcb08b60f7ad,M4-FUNG-0213,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,A 12-gene disruption series in an activated background maps additional pathway functions; purified-enzyme assays directly support the core terpene and esterification steps while other tailoring assignments retain gene-phenotype rather than complete enzyme-level resolution.,S003,,unreviewed
CF_1f8e5b4e8565,M4-FUNG-0213,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,"Disruption of cclA or sppA, components affecting H3K4 methylation state, derepresses astellolide production. This is a chromatin-access intervention rather than a dedicated native pathway-specific switch.",S003,,unreviewed
CF_f4e6ecd46576,M4-FUNG-0213,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Chromatin regulator disruption, qRT-PCR/metabolomics, 12 targeted pathway-gene disruptions, purified-enzyme assays, HPLC and GC-MS/NMR were combined to map the pathway.",S003,,unreviewed
CF_4fb7664ddc97,M4-FUNG-0213,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,NR,S003,,unreviewed
CF_83d1669c52de,M4-FUNG-0213,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,MIBiG completeness remains unknown and the current display exceeds the seed interval; cclA/sppA are global chromatin regulators and are not encoded as dedicated astellolide genes.,S001; S003,,unreviewed
CF_f1a3273ea18f,M4-FUNG-0214,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,The defining study identifies a highly conserved Basidiomycota nonribosomal peptide synthetase associated with biosynthesis of the trimeric hydroxamate siderophore basidioferrin.,S003,,unreviewed
CF_824f80dc7cf5,M4-FUNG-0214,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Additional enzyme-to-step assignments beyond the experimentally characterized siderophore system are NR/UNCERTAIN and are not inferred from orthologs alone.,S003,,unreviewed
CF_76e2aded42bd,M4-FUNG-0214,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Iron availability is the relevant physiological context for siderophore function; a dedicated pathway-specific activation switch in this exact record was NR.,S003,,unreviewed
CF_2aa5365e5bff,M4-FUNG-0214,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,The defining study combined comparative genomics with experimental characterization of the conserved siderophore system and basidioferrin product; no unsupported quantitative yield is inferred here.,S003,,unreviewed
CF_f75c9feb15e9,M4-FUNG-0214,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Iron acquisition via hydroxamate siderophore chemistry.,S003,,unreviewed
CF_0b03f008dff4,M4-FUNG-0214,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"MIBiG completeness is unknown. Conservation across Basidiomycota is retained as comparative context, not as direct strain-specific evidence for every orthologous gene function.",S001; S003,,unreviewed
CF_dc40b324b5d1,M4-FUNG-0215,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,BtcA is a bifunctional sesterterpene synthase: its C-terminal prenyltransferase generates geranylfarnesyl diphosphate and its N-terminal terpene cyclase forms the betaestacin-I scaffold.,S003,,unreviewed
CF_201515e6210b,M4-FUNG-0215,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"BtcB, a cytochrome P450, catalyzes extensive oxidative conversion toward betaestacin II. BtcC (P450) and BtcD (2-oxoglutarate-dependent dioxygenase) belong to the four-gene locus, but their exact product-forming roles are less completely resolved and remain UNCERTAIN here.",S003,,unreviewed
CF_f5c1632a3991,M4-FUNG-0215,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,The cryptic pathway was functionally accessed by heterologous expression in Aspergillus oryzae; a dedicated native pathway activation switch in the source fungus was NR.,S003,,unreviewed
CF_1d0388164f07,M4-FUNG-0215,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Genome mining, heterologous expression of scaffold and oxidation genes, product isolation, MS/NMR and comparison with a homologous Colletotrichum orbiculare sesterterpene cluster resolved scaffold formation and oxidative diversification.",S003,,unreviewed
CF_dcf3cf5722d8,M4-FUNG-0215,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,NR,S003,,unreviewed
CF_f137af0bb965,M4-FUNG-0215,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"Historical genus naming differs from current Neocamarosporium nomenclature. Completeness remains unknown, and BtcC/BtcD functions are not promoted beyond the experimental resolution of the defining studies.",S001; S002; S003,,unreviewed
CF_8e104fb62ad2,M4-FUNG-0216,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,CbCTB1 is the nonreducing PKS that anchors cercosporin perylenequinone assembly. The historical CTB1-CTB8 model captures the core locus but is insufficient to represent all experimentally required biosynthetic functions.,S003,,unreviewed
CF_baff4bd0706f,M4-FUNG-0216,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Functional expansion identified four additional required genes and a cercosporin facilitator/self-protection factor; late enzymes complete methylenedioxy-bridge formation. CTB2 O-methyltransferase disruption abolishes cercosporin, while CTB8 is a pathway-associated transcription factor.",S003,,unreviewed
CF_56e8a849187e,M4-FUNG-0216,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Cercosporin production is light responsive and condition dependent; CTB8 contributes pathway transcriptional control. Environmental regulation is retained separately from gene-to-step biosynthetic causality.,S003,,unreviewed
CF_4b86872acb41,M4-FUNG-0216,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Genome analysis, reverse genetics, targeted knockouts, metabolite profiling, plant-infection assays and phylogenomics. Δctb2 eliminates detectable cercosporin and strongly impairs disease development on sugar beet.",S003,,unreviewed
CF_d52ea8bf4b2c,M4-FUNG-0216,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Photoactivated cercosporin generates reactive oxygen species and functions as a phytotoxic virulence factor; loss of pathway function reduces pathogenicity.,S003,,unreviewed
CF_aa697692b359,M4-FUNG-0216,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"The historical eight-gene CTB model is incomplete as a functional description. Current MIBiG completeness nevertheless remains unknown, so the broader display boundary is not treated as a fully proven self-contained pathway.",S001; S003,,unreviewed
CF_cbc16c4c1f43,M4-FUNG-0217,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,The native C. zeina CTB cluster retains the broader cercosporin biosynthetic machinery but contains a defective CTB7 allele with indels; native cultures did not produce canonical cercosporin under the tested in-vitro conditions.,S003,,unreviewed
CF_161a1d865f8d,M4-FUNG-0217,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Introduction of a full-length functional CTB7 allele from C. zeae-maydis restored a red pigment chemically confirmed as cercosporin, showing that the remaining C. zeina pathway machinery is functional enough to complete the pathway when CTB7 activity is supplied.",S003,,unreviewed
CF_54da4734009d,M4-FUNG-0217,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Complemented strains produced cercosporin under nitrogen-limited medium and light. These conditions establish assay context but do not prove a native activation switch sufficient to overcome the defective CTB7 allele.,S003,,unreviewed
CF_925028c36352,M4-FUNG-0217,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"CTB-locus sequencing, identification of CTB7 indels, Agrobacterium-mediated complementation with donor CTB7, pigment assays, KOH/TLC and UPLC-QTOF confirmation of cercosporin.",S003,,unreviewed
CF_c8c12f92ed72,M4-FUNG-0217,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,"C. zeina is a maize gray-leaf-spot pathogen, but the contribution of canonical cercosporin or a proposed structural variant to native in-planta disease remains UNCERTAIN.",S003,,unreviewed
CF_e464c6d2015d,M4-FUNG-0217,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"MIBiG labels cercosporin, whereas the native strain did not produce canonical cercosporin in vitro. Donor CTB7 rescue demonstrates pathway competence, not that the native CTB7 allele is functional. A possible in-planta structural variant remains a hypothesis.",S001; S003,,unreviewed
CF_25f7560d47a3,M4-FUNG-0218,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,Candidate cluster contains polyketide-biosynthetic capacity consistent with the flavonoid-like scaffold; gene-to-step assignments are primarily comparative/predictive rather than native causal genetics.,S003,,unreviewed
CF_4180e45300a1,M4-FUNG-0218,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Hydroxylation, O-methylation and chlorination functions were proposed from cluster content and chlorflavonin structure; direct strain-specific enzyme validation is UNCERTAIN.",S003,,unreviewed
CF_8ad520107451,M4-FUNG-0218,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,NR; no pathway-specific native activation switch was demonstrated in the defining comparative-genomics study.,S003,,unreviewed
CF_55de7ddb58ad,M4-FUNG-0218,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"PacBio genome sequencing, comparative genomics, metabolite knowledge and predictive cluster analysis; no native single-gene deletion series reported for chlorflavonin.",S003,,unreviewed
CF_134d8da7ae97,M4-FUNG-0218,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Reported as a bioactive secondary metabolite; a specific ecological role in A. campestris is UNCERTAIN.,S003,,unreviewed
CF_a91062157a5c,M4-FUNG-0218,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not upgrade chemistry-aware cluster assignment to gene-level causality. Current display boundary is broader than the curated evidence locus.,S001; S003,,unreviewed
CF_d4ed0bf94f08,M4-FUNG-0219,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"chry1/NRPS14 is a two-module NRPS; deletion abolished chrysogine, while overexpression enhanced production, establishing direct scaffold-pathway causality and a likely flux bottleneck.",S003,,unreviewed
CF_e47bd5cd5598,M4-FUNG-0219,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,F. graminearum candidate cluster includes chry2-chry6. Detailed individual-gene pathway assignments from P. chrysogenum are orthologous follow-up and are not treated as direct F. graminearum evidence.,S003; S004,,unreviewed
CF_a4ccbc565aaf,M4-FUNG-0219,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Anthranilic acid and pyruvic acid are reported precursor inputs; chry1 overexpression increases production. No dedicated environmental switch was established.,S003,,unreviewed
CF_4413ffc7629d,M4-FUNG-0219,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Comparative NRPS analysis, chry1 deletion, overexpression and metabolite profiling; P. chrysogenum follow-up used systematic cluster-gene deletions and feeding experiments.",S003; S004,,unreviewed
CF_63e48d111483,M4-FUNG-0219,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Chrysogine is a yellow fungal pigment; a specific F. graminearum ecological or virulence role is UNCERTAIN.,S003,,unreviewed
CF_e8fb7eadb6de,M4-FUNG-0219,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not transfer the complete P. chrysogenum gene-to-step map onto PH-1 as direct strain-specific evidence.,S004,,unreviewed
CF_be53420b0bca,M4-FUNG-0220,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,The cluster is closely related to the andrastin pathway and supplies the meroterpenoid scaffold used for citreohybridonol diversification.,S003,,unreviewed
CF_f7fe405b1ff4,M4-FUNG-0220,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Ctr-P450 is the directly demonstrated citreohybridonol synthase: coexpression with andrastin A biosynthetic genes yields citreohybridonol plus four new andrastin derivatives, showing multifunctional oxidative tailoring.",S003,,unreviewed
CF_a3f8f88eb314,M4-FUNG-0220,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Heterologous/coexpression context demonstrates enzyme sufficiency for oxidative diversification; native environmental regulation is NR.,S003,,unreviewed
CF_e183ac996dfe,M4-FUNG-0220,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Cluster comparison, coexpression with andrastin biosynthetic genes, metabolite isolation and structural characterization of citreohybridonol and four derivatives.",S003,,unreviewed
CF_fb6f82d27601,M4-FUNG-0220,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Citreohybridonol was reported as an antifeedant agent; native ecological function in the record strain is not fully resolved.,S003,,unreviewed
CF_9bf1dcdafa86,M4-FUNG-0220,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Historical Emericella variecolor naming and current Aspergillus stellatus record naming are preserved; direct Ctr-P450 evidence is stronger than evidence for every neighboring gene.,S001; S003,,unreviewed
CF_ebabdaaf3df3,M4-FUNG-0221,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,Defining work used genome sequencing and knockout of key cluster genes to establish the cornexistin maleidride pathway; early stages resemble byssochlamic-acid/nonadride biosynthesis.,S003,,unreviewed
CF_d8cf5ad3e140,M4-FUNG-0221,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Cornexistin differs from related nonadrides by requiring fewer enzymes in the dimerization step and by removal of one maleic-anhydride moiety.,S003,,unreviewed
CF_571c711c2ce4,M4-FUNG-0221,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,NR; study focused on pathway genetics and intermediates rather than a native activation switch.,S003,,unreviewed
CF_5f6c69bc7002,M4-FUNG-0221,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Whole-genome sequencing, targeted gene knockouts, isolation and structural identification of pathway intermediates.",S003,,unreviewed
CF_d0ed4d0ce49b,M4-FUNG-0221,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Cornexistin is a natural herbicidal maleidride; ecological function in the producing fungus is UNCERTAIN.,S003,,unreviewed
CF_bbdac6cd0b38,M4-FUNG-0221,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not count BGC0001557 as an independent active cluster. Organism naming/provenance differs between source row and defining paper.,S001; S002; S003,,unreviewed
CF_2bbf39b886bd,M4-FUNG-0222,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,The pathway combines iterative PKS and NRPS chemistry for a polyketide-peptide hybrid scaffold; heterologous reconstruction confirmed the associated cluster and proposed biosynthetic logic.,S003,,unreviewed
CF_ec06a2aea1f5,M4-FUNG-0222,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Cluster annotations include cpaN1 MFS transporter, cpaN2 transcription factor, cpaO FAD-dependent monooxygenase and additional oxidative enzymes; gene-specific native functions are not all equally validated.",S001; S003,,unreviewed
CF_d63235fbfdea,M4-FUNG-0222,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Heterologous expression provided experimental access to the pathway; a native environmental activation switch is NR.,S003,,unreviewed
CF_37b1f4c81978,M4-FUNG-0222,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Chemical screening, bioinformatic cluster identification and heterologous expression used to confirm curvupallide/spirostaphylotrichin pathway assignment.",S003,,unreviewed
CF_76c84a6a2fce,M4-FUNG-0222,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Specific ecological role of curvupallide-B in the producer is UNCERTAIN.,S003,,unreviewed
CF_4346df97de74,M4-FUNG-0222,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Contig-edge location prevents treating the 53-kb record as demonstrably complete; individual annotation-level genes are not automatically causal.,S001; S003,,unreviewed
CF_5c3104329121,M4-FUNG-0223,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,cycC encodes the giant cyclosporin C synthetase; its 11-module architecture matches the cyclic undecapeptide core.,S001; S003,,unreviewed
CF_d62ecf32b71c,M4-FUNG-0223,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"The sixth adenylation-domain sequence differs from the cyclosporin A enzyme and was proposed to account for incorporation of L-threonine rather than L-alpha-aminobutyric acid; nearby genes include alanine racemase, cyclophilin, ABC transporter and regulatory candidates.",S003,,unreviewed
CF_49ee4fc44f03,M4-FUNG-0223,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,CsC was detected from fungal extracts under screening culture conditions; no dedicated pathway-specific environmental switch was established.,S003,,unreviewed
CF_d50273b5fbba,M4-FUNG-0223,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Differential-temperature antifungal assay, bioassay-guided fractionation, LC-MS, NMR, commercial-standard comparison, genome sequencing and cluster-synteny analysis.",S003,,unreviewed
CF_0568fc946084,M4-FUNG-0223,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,CsC inhibited Cryptococcus neoformans more strongly at 37 C in the screening assay; ecological role in the producing fungus is UNCERTAIN.,S003,,unreviewed
CF_94c6b9b4d8e4,M4-FUNG-0223,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"A-domain specificity is a strong mechanistic hypothesis, not a direct module-swap proof. Beauveria/Amphichorda naming is preserved as taxonomy provenance.",S001; S003,,unreviewed
CF_6d00190382aa,M4-FUNG-0224,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"The vidA-vidS cluster contains 19 genes, including six cytochrome P450 genes; deletion of 15 biosynthetic genes produced a dense intermediate map for furanosteroid assembly.",S003,,unreviewed
CF_3c01f4e2459b,M4-FUNG-0224,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Pregnane side-chain cleavage requires a flavin-dependent Baeyer-Villiger monooxygenase, an esterase and a dehydrogenase, rather than a single P450 step.",S003,,unreviewed
CF_d64ec1eb70c4,M4-FUNG-0224,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,NR; pathway was interrogated through genetics and metabolite-intermediate analysis rather than a defined native activation switch.,S003,,unreviewed
CF_d587a83f54a0,M4-FUNG-0224,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Fifteen biosynthetic-gene deletions, isolation of 14 biosynthetic intermediates, structural analysis and activity testing against PI3K.",S003,,unreviewed
CF_f62f94d95277,M4-FUNG-0224,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Demethoxyviridin is a potent PI3K-inhibitory furanosteroid; producer-side ecological function is UNCERTAIN.,S003,,unreviewed
CF_9c3ae89aeb94,M4-FUNG-0224,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"Functional pathway resolution is high, but current MIBiG still labels completeness unknown; flanking genes in the displayed 66.3-kb region should not automatically be assigned biosynthetic roles.",S001; S003,,unreviewed
CF_51d74fa2c4c0,M4-FUNG-0225,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,cloA encodes the decisive clavine oxidase branch enzyme. The C. africana allele accepts festuclavine and supports DHLA formation; the comparison LA-pathway CloA did not.,S003,,unreviewed
CF_a957a9923a4e,M4-FUNG-0225,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"C. africana CloA can also oxidize agroclavine to lysergic acid in substrate-feeding assays, demonstrating broader substrate acceptance than the comparison enzyme.",S003,,unreviewed
CF_93b310bdef96,M4-FUNG-0225,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Synthetic intron-free cloA expression in a festuclavine-accumulating N. fumigata mutant was required for clean heterologous testing because the genomic C. africana clone was mis-spliced.,S003,,unreviewed
CF_1eb574240c49,M4-FUNG-0225,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Heterologous expression, substrate feeding, fluorescence HPLC and LC-MS; DHLA identified from an m/z 271.2 parent-ion signal matching standard behavior.",S003,,unreviewed
CF_39e46234b03a,M4-FUNG-0225,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,DHLA is the precursor family for pharmacologically important dihydro-ergot alkaloids; native ecological role is UNCERTAIN.,S003,,unreviewed
CF_2292063bbf4b,M4-FUNG-0225,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"Direct biochemical evidence is strongest for cloA, not for every gene in the 27-kb record. Engineered N. fumigata production demonstrates allele function rather than native C. africana flux.",S001; S003,,unreviewed
CF_5facf9a61377,M4-FUNG-0226,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"A phenalenone aromatic polyketide is converted into oxaphenalenone building blocks; DuxM, a cupin-family dioxygenase, initiates oxidative cleavage to a transient hemiketal-oxaphenalenone.",S003,,unreviewed
CF_11b9ebdc404f,M4-FUNG-0226,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Additional redox enzymes form anhydride or dihydrocoumarin monomers. A P450 catalyzes the initial inter-monomer C-C bond; the enzyme for the second C-C bond was not identified.,S003,,unreviewed
CF_acb3ce30b2c6,M4-FUNG-0226,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Saccharomyces cerevisiae reconstruction was used to resolve pathway steps; native environmental induction is NR.,S003,,unreviewed
CF_d077a53c85d3,M4-FUNG-0226,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"T. stipitatus gene deletions including ΔduxI/ΔduxD, LC-MS metabolite profiling, S. cerevisiae reconstruction and mechanistic redox analysis.",S003,,unreviewed
CF_3646ea26e6f8,M4-FUNG-0226,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Duclauxins are bioactive dimeric fungal polyketides; a specific ecological role for T. stipitatus is UNCERTAIN.,S003,,unreviewed
CF_a256180652f4,M4-FUNG-0226,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"The pathway spans two separated gene clusters in the defining study, so a single MIBiG display region should not be treated as the whole functional programme; the second C-C-forming enzyme remains NF.",S001; S003,,unreviewed
CF_538588fab4d5,M4-FUNG-0227,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"The record is an epipolythiodioxopiperazine-like pathway related to chaetocin/verticillin families; MIBiG annotations include sulfur-handling and transport functions, but the 2018 ecological study did not systematically delete every cluster gene.",S001; S003,,unreviewed
CF_3596c0fa8c82,M4-FUNG-0227,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Cluster annotations include a PLP-dependent carbon-sulfur-bond lyase and an ABC transporter; individual roles are not upgraded beyond database annotation without direct E. weberi genetics.,S001,,unreviewed
CF_c2d9f3da1911,M4-FUNG-0227,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Infection of Leucoagaricus gongylophorus by E. weberi upregulated melinacidin IV and shearinine D relative to axenic culture.,S003,,unreviewed
CF_0929f0f67eb3,M4-FUNG-0227,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Infection-versus-axenic HPLC profiling, metabolite isolation/identification and bioactivity assays against Pseudonocardia; ant-behavior/toxicity effects were strongest for shearinine D.",S003,,unreviewed
CF_eba2f9a2dba7,M4-FUNG-0227,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Melinacidin IV functions as a virulence-associated chemical-warfare metabolite that inhibits protective Pseudonocardia during Escovopsis infection of leafcutter-ant fungus gardens.,S003,,unreviewed
CF_15b12236c671,M4-FUNG-0227,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Ecological product-role evidence is stronger than gene-by-gene pathway causality. Shearinine D is co-induced but belongs to a separate biosynthetic programme and is not merged into BGC0001585.,S001; S003,,unreviewed
CF_101874361203,M4-FUNG-0228,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"Fsl1 is the reducing PKS; Fsl5 supplies trans-enoyl-reductase activity, with Fsl2 implicated in product release and Fsl3 in isomerization.",S003; S004,,unreviewed
CF_b3be34571070,M4-FUNG-0228,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Fsl4 is a P450 implicated in oxygenation/epoxidation; the terminal carboxyl-reduction step to fusarielin H remains unresolved.,S004,,unreviewed
CF_09c17cb02091,M4-FUNG-0228,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Native pathway expression/production demonstrated in F. graminearum; a specific ecological induction switch was NF in the defining mechanistic sources.,S003,,unreviewed
