measurement_key,dossier_id,measurement_id,subject_type,subject_id,analyte_raw,value_raw,value_numeric,unit_raw,denominator_raw,timepoint_raw,statistic_raw,n_raw,detection_limit_raw,direction_vs_control_raw,source_ids,note,source_row
M4-FUNG-0032:Q002,M4-FUNG-0032,Q002,EXPERIMENT,M4-FUNG-0032:E001,gene-bearing MIBiG locus span,25486,25486.0,bp,"7,000–32,485",sequence,inclusive calculation,1,,,S001,,140
M4-FUNG-0032:Q003,M4-FUNG-0032,Q003,EXPERIMENT,M4-FUNG-0032:E001,database CDS count,8,8.0,CDSs,mpaA–mpaH,sequence,count,1,,,S001,mpaD/E are actually one native fusion transcript.,141
M4-FUNG-0032:Q004,M4-FUNG-0032,Q004,EXPERIMENT,M4-FUNG-0032:E003,native mpaDE cDNA length,2562,2562.0,bp,IBT23078,fusion transcript,reported,1,,,S004,,142
M4-FUNG-0032:Q005,M4-FUNG-0032,Q005,EXPERIMENT,M4-FUNG-0032:E003,mpaDE intron count,6,6.0,introns,IBT23078 fusion gene,gene structure,reported,1,,,S004,,143
M4-FUNG-0032:Q006,M4-FUNG-0032,Q006,EXPERIMENT,M4-FUNG-0032:E001,YES production temperature,25,25.0,°C,IBT23078 WT/mutant,culture,reported,,,,S003,,144
M4-FUNG-0032:Q007,M4-FUNG-0032,Q007,EXPERIMENT,M4-FUNG-0032:E001,YES production duration,7,7.0,days,IBT23078 WT/mutant,endpoint,reported,,,,S003,,145
M4-FUNG-0032:Q008,M4-FUNG-0032,Q008,EXPERIMENT,M4-FUNG-0032:E001,candidate mpaC deletion transformants initially identified,9,9.0,transformants,IBT23078,screen,reported,,,,S003,Only one purified segregant yielded clean loss phenotype after single-spore purification.,146
M4-FUNG-0032:Q009,M4-FUNG-0032,Q009,EXPERIMENT,M4-FUNG-0032:E001,single spores initiated during purification,198,198.0,spores,nine candidate mutants,purification,reported,,,,S003,,147
M4-FUNG-0032:Q010,M4-FUNG-0032,Q010,EXPERIMENT,M4-FUNG-0032:E001,germinating spores advanced,49,49.0,spores,purification,screen,reported,,,,S003,,148
M4-FUNG-0032:Q011,M4-FUNG-0032,Q011,EXPERIMENT,M4-FUNG-0032:E008,MpaG DMMPA complex resolution,2,2.0,Å,SAH/DMMPA-bound MpaG',X-ray structure,reported,,,,S008,PDB 8XTG.,149
M4-FUNG-0032:Q012,M4-FUNG-0032,Q012,EXPERIMENT,M4-FUNG-0032:E008,MpaG catalytic residues,H306-E362,,dyad,MpaG',mechanism,reported,,,,S008,,150
M4-FUNG-0032:Q013,M4-FUNG-0032,Q013,EXPERIMENT,M4-FUNG-0032:E008,MpaG engineered residue,Q267A,,variant,MpaG',protein engineering,reported,,,higher,S008,Improved catalytic efficiency for all three tested substrates.,151
M4-FUNG-0033:Q001,M4-FUNG-0033,Q001,EXPERIMENT,M4-FUNG-0033:E001,MIBiG displayed-region length,46675,46675.0,bp,BN001302.1,sequence,exact,1,,,S001,,132
M4-FUNG-0033:Q002,M4-FUNG-0033,Q002,EXPERIMENT,M4-FUNG-0033:E001,MIBiG sole-CDS count,1,1.0,CDS,wA,sequence,count,1,,,S001,,133
M4-FUNG-0033:Q003,M4-FUNG-0033,Q003,EXPERIMENT,M4-FUNG-0033:E001,wA genomic CDS span,6675,6675.0,bp,"1,136,199–1,142,873",sequence,inclusive calculation,1,,,S001,,134
M4-FUNG-0033:Q004,M4-FUNG-0033,Q004,EXPERIMENT,M4-FUNG-0033:E001,WA predicted protein length,1986,1986.0,amino acids,processed wA transcript,sequence,reported,1,,,S003,,135
M4-FUNG-0033:Q005,M4-FUNG-0033,Q005,EXPERIMENT,M4-FUNG-0033:E003,vegetative YG yeast extract,0.5,0.5,% w/v,YG medium,growth,reported,,,,S005,,136
M4-FUNG-0033:Q006,M4-FUNG-0033,Q006,EXPERIMENT,M4-FUNG-0033:E003,vegetative YG glucose,2,2.0,% w/v,YG medium,growth,reported,,,,S005,,137
M4-FUNG-0033:Q007,M4-FUNG-0033,Q007,EXPERIMENT,M4-FUNG-0033:E003,vegetative agitation,300,300.0,rpm,YG submerged culture,growth,reported,,,,S005,,138
M4-FUNG-0033:Q008,M4-FUNG-0033,Q008,EXPERIMENT,M4-FUNG-0033:E003,conidiation-induction aeration,250,250.0,mL/min per dish,filter culture,development,reported,,,,S005,,139
M4-FUNG-0033:Q009,M4-FUNG-0033,Q009,EXPERIMENT,M4-FUNG-0033:E003,laccase rise onset,10,10.0,to 16 h,after conidiation induction,developmental time course,reported range,,,higher,S005,,140
M4-FUNG-0033:Q010,M4-FUNG-0033,Q010,EXPERIMENT,M4-FUNG-0033:E003,laccase peak,30,30.0,to 36 h,after conidiation induction,developmental time course,reported range,,,higher,S005,,141
M4-FUNG-0033:Q011,M4-FUNG-0033,Q011,EXPERIMENT,M4-FUNG-0033:E006,chaA/fwA phenotype scoring temperature,37,37.0,°C,solid colony assay,48 h assay,reported,,,,S008,,142
M4-FUNG-0033:Q012,M4-FUNG-0033,Q012,EXPERIMENT,M4-FUNG-0033:E006,chaA/fwA phenotype scoring duration,48,48.0,h,solid colony assay,endpoint,reported,,,,S008,,143
M4-FUNG-0033:Q013,M4-FUNG-0033,Q013,UNRESOLVED_REFERENCE,M001,YWA1 molecular formula,C14H12O6,,formula,YWA1,structure,exact,,,,S012,,144
M4-FUNG-0033:Q014,M4-FUNG-0033,Q014,EXPERIMENT,M4-FUNG-0033:E006,original fwA1 deleted segment,2241,2241.0,bp,fwA1 allele,genotype,reported,,,,S008,Original allele disrupted three genes; clean AN1088 deletion resolves fwA identity.,145
M4-FUNG-0034:Q001,M4-FUNG-0034,Q001,EXPERIMENT,M4-FUNG-0034:E001,MIBiG region length,40217,40217.0,bp,KF899892.1,sequence,exact,1,,,S001,,145
M4-FUNG-0034:Q002,M4-FUNG-0034,Q002,EXPERIMENT,M4-FUNG-0034:E003,cluster gene count,15,15.0,genes,patA–patO naming set,cluster,count,1,,,S003; S006,,146
M4-FUNG-0034:Q003,M4-FUNG-0034,Q003,EXPERIMENT,M4-FUNG-0034:E003,biosynthetic pathway length,10,10.0,steps,patulin pathway,mechanistic,reported,,,,S006,,147
M4-FUNG-0034:Q004,M4-FUNG-0034,Q004,EXPERIMENT,M4-FUNG-0034:E002,apple cultivars tested,13,13.0,cultivars,ΔpatL pathogenicity study,host panel,reported,,,,S004,,148
M4-FUNG-0034:Q005,M4-FUNG-0034,Q005,EXPERIMENT,M4-FUNG-0034:E006,velvet proteins with demonstrated positive involvement,3,3.0,proteins,VeA/VelB/VelC,regulation,count,,,,S006,VosA was not similarly required.,149
M4-FUNG-0034:Q006,M4-FUNG-0034,Q006,EXPERIMENT,M4-FUNG-0034:E004,major subcellular compartments represented,7,7.0,compartment classes,cytosol/nucleus/ER/plasma membrane/vacuole/vesicles/cell wall,spatial pathway,inference count,,,,S006,,150
M4-FUNG-0034:Q007,M4-FUNG-0034,Q007,UNRESOLVED_REFERENCE,M001,patulin formula,C7H6O4,,formula,patulin,structure,exact,,,,S001,,151
M4-FUNG-0035:Q001,M4-FUNG-0035,Q001,EXPERIMENT,M4-FUNG-0035:E001,MIBiG displayed-region length,40346,40346.0,bp,KC145148.1,sequence,exact,1,,,S001,,143
M4-FUNG-0035:Q002,M4-FUNG-0035,Q002,EXPERIMENT,M4-FUNG-0035:E001,named pta genes,16,16.0,genes,ptaA–ptaM plus ptaR1–R3,cluster,count,1,,,S001,,144
M4-FUNG-0035:Q003,M4-FUNG-0035,Q003,EXPERIMENT,M4-FUNG-0035:E001,gene-bearing locus start,4104,4104.0,bp,ptaA start,sequence,exact,1,,,S001,,145
M4-FUNG-0035:Q004,M4-FUNG-0035,Q004,EXPERIMENT,M4-FUNG-0035:E001,gene-bearing locus end,40345,40345.0,bp,ptaM end,sequence,exact,1,,,S001,"MIBiG locus descriptor rounds to 40,346.",146
M4-FUNG-0035:Q005,M4-FUNG-0035,Q005,EXPERIMENT,M4-FUNG-0035:E007,RES-1214-1 ETA-receptor IC50,1.5,1.5,µM,ET-1 binding assay,endpoint,reported,,,,S009,,147
M4-FUNG-0035:Q006,M4-FUNG-0035,Q006,EXPERIMENT,M4-FUNG-0035:E007,RES-1214-2 ETA-receptor IC50,10,10.0,µM,ET-1 binding assay,endpoint,reported,,,,S009,Some secondary sources quote 20 µM; primary PubMed abstract reports 10 µM.,148
M4-FUNG-0035:Q007,M4-FUNG-0035,Q007,UNRESOLVED_REFERENCE,M001,pestheic-acid molecular formula,C17H15ClO8,,formula,pestheic acid / RES-1214-2,structure,exact,,,,S007,,149
M4-FUNG-0035:Q008,M4-FUNG-0035,Q008,UNRESOLVED_REFERENCE,M001,pestheic-acid PubChem CID,9842980,9842980.0,CID,RES-1214-2,database,exact,,,,S007,PubChem annotation notes pestheic-acid naming.,150
M4-FUNG-0035:Q009,M4-FUNG-0035,Q009,UNRESOLVED_REFERENCE,ORGANISM,strain taxon ID,1229662,1229662.0,NCBI/UniProt taxonomy ID,W106-1 / CGMCC3.15140,taxonomy,exact,,,,S002,,151
M4-FUNG-0035:Q010,M4-FUNG-0035,Q010,UNRESOLVED_REFERENCE,ORGANISM,isolation year,2005,2005.0,year,W106-1,April,reported,,,,S012,,152
M4-FUNG-0035:Q011,M4-FUNG-0035,Q011,UNRESOLVED_REFERENCE,ORGANISM,known secondary metabolites reported from W106-1 by 2015 genome study,88,88.0,metabolites,P. fici W106-1,genome/natural-product survey,reported,,,,S004,Shows unusually rich secondary-metabolic capacity; not all belong to pta cluster.,153
M4-FUNG-0036:Q001,M4-FUNG-0036,Q001,EXPERIMENT,M4-FUNG-0036:E003,displayed BGC length,47392,47392.0,bp,CM000174.1,sequence,exact,1,,,S001,,134
M4-FUNG-0036:Q002,M4-FUNG-0036,Q002,EXPERIMENT,M4-FUNG-0036:E003,gene count,9,9.0,genes,pyr locus,cluster,count,1,,,S001,,135
M4-FUNG-0036:Q003,M4-FUNG-0036,Q003,EXPERIMENT,M4-FUNG-0036:E004,transcription timepoints,24 and 48,,h,dual biofilm,time course,reported,,,,S008,,136
M4-FUNG-0036:Q004,M4-FUNG-0036,Q004,EXPERIMENT,M4-FUNG-0036:E004,biofilm endpoint,5,5.0,days,dual biofilm,phenotype,reported,,,,S008,,137
M4-FUNG-0036:Q005,M4-FUNG-0036,Q005,EXPERIMENT,M4-FUNG-0036:E004,pyripyropene MIC vs P. aeruginosa,>10,,µg/mL,tested range,MIC,reported,,,,S008,,138
M4-FUNG-0036:Q006,M4-FUNG-0036,Q006,UNRESOLVED_REFERENCE,M001,formula,C31H37NO10,,formula,pyripyropene A,structure,exact,,,,S001,,139
M4-FUNG-0037:Q001,M4-FUNG-0037,Q001,EXPERIMENT,M4-FUNG-0037:E001,MIBiG region length,31332,31332.0,bp,EU520419.1,sequence,exact,1,,,S001,,130
M4-FUNG-0037:Q002,M4-FUNG-0037,Q002,EXPERIMENT,M4-FUNG-0037:E001,MIBiG gene count,5,5.0,genes,rdc1–rdc5,cluster,count,1,,,S001,,131
M4-FUNG-0037:Q003,M4-FUNG-0037,Q003,EXPERIMENT,M4-FUNG-0037:E002,Rdc1 additional extension cycles after Rdc5 starter,4,4.0,iterations,Rdc1,mechanistic,reported,,,,S004,,132
M4-FUNG-0037:Q004,M4-FUNG-0037,Q004,EXPERIMENT,M4-FUNG-0037:E005,halides compared,4,4.0,salts,NaBr/NaF/NaCl/NaI,perturbation panel,count,,,,S006,Only bromide selectively suppressed radicicol via rdc2 transcription.,133
M4-FUNG-0037:Q005,M4-FUNG-0037,Q005,UNRESOLVED_REFERENCE,M001,radicicol formula,C18H17ClO6,,formula,radicicol,structure,exact,,,,S001,,134
M4-FUNG-0038:Q001,M4-FUNG-0038,Q001,EXPERIMENT,M4-FUNG-0038:E001,MIBiG displayed-region length,21000,21000.0,bp,AB514562.1,sequence,exact,1,,,S001,,137
M4-FUNG-0038:Q002,M4-FUNG-0038,Q002,EXPERIMENT,M4-FUNG-0038:E001,cluster gene count,6,6.0,genes,sol1–sol6,cluster,count,1,,,S001; S003,,138
M4-FUNG-0038:Q003,M4-FUNG-0038,Q003,EXPERIMENT,M4-FUNG-0038:E001,Sol1 malonyl-CoA extender count,7,7.0,malonyl-CoA units,desmethylprosolanapyrone I assembly,mechanistic,reported,,,,S007,One acetyl-CoA starter plus seven extenders.,139
M4-FUNG-0038:Q004,M4-FUNG-0038,Q004,EXPERIMENT,M4-FUNG-0038:E005,AO-sol1 desmethylprosolanapyrone I titer,120,120.0,mg/kg,A. oryzae culture,endpoint,reported,,,,S006,,140
M4-FUNG-0038:Q005,M4-FUNG-0038,Q005,EXPERIMENT,M4-FUNG-0038:E005,AO-sol1/2 prosolanapyrone I titer,26,26.0,mg/kg,A. oryzae culture,endpoint,reported,,,,S006,,141
M4-FUNG-0038:Q006,M4-FUNG-0038,Q006,EXPERIMENT,M4-FUNG-0038:E005,AO-sol1/2 host-oxidation byproduct 11a titer,9,9.0,mg/kg,A. oryzae culture,endpoint,reported,,,,S006,Vicinal-diol side product.,142
M4-FUNG-0038:Q007,M4-FUNG-0038,Q007,EXPERIMENT,M4-FUNG-0038:E005,AO-sol1/2/6 prosolanapyrone II titer,12.5,12.5,mg/kg,A. oryzae culture,endpoint,reported,,,,S006,Clean desired product after corrected Sol6 introduction.,143
M4-FUNG-0038:Q008,M4-FUNG-0038,Q008,EXPERIMENT,M4-FUNG-0038:E005,AO-sol1/2/6/5 solanapyrone C titer,47.3,47.3,mg/kg,A. oryzae culture,endpoint,reported,,,,S006,Nonenzymatic ethanolamine adduct of solanapyrone A in host.,144
M4-FUNG-0038:Q009,M4-FUNG-0038,Q009,EXPERIMENT,M4-FUNG-0038:E003,native WT/Δsol5 metabolite culture age,18,18.0,days,ALS1/Δsol5,LC-MS comparison,reported,,,,S004,,145
M4-FUNG-0038:Q010,M4-FUNG-0038,Q010,EXPERIMENT,M4-FUNG-0038:E003,A. solani growth-phenotype observation,3,3.0,weeks,ALS1/ALS2 WT and mutants on PDA,growth,reported,,,,S004,,146
M4-FUNG-0038:Q011,M4-FUNG-0038,Q011,EXPERIMENT,M4-FUNG-0038:E003,growth-curve replicate count,5,5.0,replicates,WT vs Δsol5 PDA growth,growth assay,reported,,,,S004,Figure-reported n=5.,147
M4-FUNG-0038:Q012,M4-FUNG-0038,Q012,UNRESOLVED_REFERENCE,M001,solanapyrone D formula,C18H22O4,,formula,solanapyrone D,structure,exact,,,,S001,,148
M4-FUNG-0038:Q013,M4-FUNG-0038,Q013,EXPERIMENT,M4-FUNG-0038:E005,host side-products after Sol2 before Sol6,4,4.0,major side products,11a–11d,heterologous execution,reported count,,,,S006,Terminal-olefin oxidation followed by chain shortening in A. oryzae.,149
M4-FUNG-0038:Q014,M4-FUNG-0038,Q014,EXPERIMENT,M4-FUNG-0038:E003,solanapyrone A LC-MS retention time,4.21,4.21,min,WT ALS1/AR628 culture extract,18 d,reported,,,,S004,Study-specific chromatographic method.,150
M4-FUNG-0038:Q015,M4-FUNG-0038,Q015,EXPERIMENT,M4-FUNG-0038:E003,solanapyrone C LC-MS retention time,4.03,4.03,min,WT ALS1/AR628 culture extract,18 d,reported,,,,S004,Study-specific chromatographic method.,151
M4-FUNG-0039:Q001,M4-FUNG-0039,Q001,EXPERIMENT,M4-FUNG-0039:E002,MIBiG region length,59725,59725.0,bp,U34740.1,sequence,exact,1,,,S001,,153
M4-FUNG-0039:Q002,M4-FUNG-0039,Q002,EXPERIMENT,M4-FUNG-0039:E002,historically coregulated transcripts,25,25.0,transcripts,~60-kb ST cluster,cluster definition,reported,,,,S003,,154
M4-FUNG-0039:Q003,M4-FUNG-0039,Q003,EXPERIMENT,M4-FUNG-0039:E002,current MIBiG listed CDSs,17,17.0,CDSs,current feature table,database,inference count,,,,S001,,155
M4-FUNG-0039:Q004,M4-FUNG-0039,Q004,EXPERIMENT,M4-FUNG-0039:E002,historically named stc genes absent from current MIBiG feature table,8,8.0,genes,stcD/G/H/M/N/P/R/X,database audit,inference count,,,,S001; S003; S007,,156
M4-FUNG-0039:Q005,M4-FUNG-0039,Q005,EXPERIMENT,M4-FUNG-0039:E005,Nor- mutants isolated,176,176.0,mutants,NOR-screen,genetic screen,reported,,,,S006,,157
M4-FUNG-0039:Q006,M4-FUNG-0039,Q006,EXPERIMENT,M4-FUNG-0039:E005,Nor- mutants with WT growth/development,83,83.0,mutants,subset of 176,screen,reported,,,,S006,,158
M4-FUNG-0039:Q007,M4-FUNG-0039,Q007,EXPERIMENT,M4-FUNG-0039:E005,mutations linked to stc cluster among 83,60,60.0,mutants,subset,linkage,reported,,,,S006,,159
M4-FUNG-0039:Q008,M4-FUNG-0039,Q008,EXPERIMENT,M4-FUNG-0039:E005,unlinked mutations among 83,23,23.0,mutants,subset,linkage,reported,,,,S006,,160
M4-FUNG-0039:Q009,M4-FUNG-0039,Q009,EXPERIMENT,M4-FUNG-0039:E005,unlinked mutants losing NOR through loss of aflR expression,3,3.0,mutants,subset of 23,regulatory screen,reported,,,,S006,,161
M4-FUNG-0039:Q010,M4-FUNG-0039,Q010,EXPERIMENT,M4-FUNG-0039:E008,low-glucose condition,1,1.0,% glucose,light-cross-talk assay,culture,reported,,,,S011,Light lowers ST vs dark.,162
M4-FUNG-0039:Q011,M4-FUNG-0039,Q011,EXPERIMENT,M4-FUNG-0039:E008,high-glucose condition,2,2.0,% glucose,light-cross-talk assay,culture,reported,,,,S011,Light increases ST vs dark.,163
M4-FUNG-0039:Q012,M4-FUNG-0039,Q012,UNRESOLVED_REFERENCE,M001,sterigmatocystin formula,C18H12O6,,formula,sterigmatocystin,structure,exact,,,,S001,,164
M4-FUNG-0040:Q001,M4-FUNG-0040,Q001,EXPERIMENT,M4-FUNG-0040:E001,MIBiG displayed-region length,48060,48060.0,bp,"EQ962655.1:1,793,486–1,841,545",sequence,exact,1,,,S001,,147
M4-FUNG-0040:Q002,M4-FUNG-0040,Q002,EXPERIMENT,M4-FUNG-0040:E001,knockout-supported locus length,32135,32135.0,bp,"1,805,625–1,837,759",sequence,inclusive calculation,1,,,S001,,148
M4-FUNG-0040:Q003,M4-FUNG-0040,Q003,EXPERIMENT,M4-FUNG-0040:E001,unique biological loci in MIBiG display,12,12.0,loci,TSTA_117720–TSTA_117830,annotation,count,1,,,S001,Alternative models excluded.,149
M4-FUNG-0040:Q004,M4-FUNG-0040,Q004,EXPERIMENT,M4-FUNG-0040:E001,alternative duplicate gene models,3,3.0,models,117730/117760/117810,annotation,count,1,,,S001,,150
M4-FUNG-0040:Q005,M4-FUNG-0040,Q005,EXPERIMENT,M4-FUNG-0040:E001,minimum genes for tropolone nucleus,3,3.0,genes,TropA/TropB/TropC,functional programme,reported,1,,,S003,,151
M4-FUNG-0040:Q006,M4-FUNG-0040,Q006,EXPERIMENT,M4-FUNG-0040:E001,TropA approximate protein mass,294,294.0,kDa,TropA,protein,reported,,,,S003,,152
M4-FUNG-0040:Q007,M4-FUNG-0040,Q007,EXPERIMENT,M4-FUNG-0040:E001,TropA malonyl-CoA extender count,3,3.0,malonyl-CoA units,3-methylorcinaldehyde assembly,mechanistic,reported,,,,S011,"Plus acetyl starter, methylation and reductive release.",153
M4-FUNG-0040:Q008,M4-FUNG-0040,Q008,EXPERIMENT,M4-FUNG-0040:E008,TropB kcat,0.298,0.298,s^-1,native 3-methylorcinaldehyde substrate,steady-state kinetics,reported,,,,S005,±0.006 s^-1.,154
M4-FUNG-0040:Q009,M4-FUNG-0040,Q009,EXPERIMENT,M4-FUNG-0040:E008,TropB kcat uncertainty,0.006,0.006,s^-1,native substrate,steady-state kinetics,reported,,,,S005,,155
M4-FUNG-0040:Q010,M4-FUNG-0040,Q010,EXPERIMENT,M4-FUNG-0040:E009,TropC-family mechanistic paper year,2025,2025.0,year,JACS radical ring-expansion study,publication,exact,,,,S007,,156
M4-FUNG-0040:Q011,M4-FUNG-0040,Q011,UNRESOLVED_REFERENCE,G013,TropG start coordinate,1847386,1847386.0,bp,TSTA_117860,genome,reported,,,,S006,"Outside MIBiG end 1,841,545.",157
M4-FUNG-0040:Q012,M4-FUNG-0040,Q012,UNRESOLVED_REFERENCE,G013,TropG end coordinate,1848446,1848446.0,bp,TSTA_117860,genome,reported,,,,S006,,158
M4-FUNG-0040:Q013,M4-FUNG-0040,Q013,UNRESOLVED_REFERENCE,G013,distance from MIBiG displayed end to TropG start,5841,5841.0,bp,"1,841,545 to 1,847,386",derived,calculated,,,,S001; S006,,159
M4-FUNG-0040:Q014,M4-FUNG-0040,Q014,UNRESOLVED_REFERENCE,M001,stipitatic-acid formula,C8H6O5,,formula,stipitatic acid,structure,exact,,,,S001; S009,,160
M4-FUNG-0041:Q001,M4-FUNG-0041,Q001,EXPERIMENT,M4-FUNG-0041:E006,known Tox1 genes,10,10.0,genes,current programme,2023 architecture,count,1,,,S009,,136
M4-FUNG-0041:Q002,M4-FUNG-0041,Q002,EXPERIMENT,M4-FUNG-0041:E006,Tox1A genes,6,6.0,genes,chr12;6,architecture,count,1,,,S009,,137
M4-FUNG-0041:Q003,M4-FUNG-0041,Q003,EXPERIMENT,M4-FUNG-0041:E006,Tox1B genes,4,4.0,genes,chr6;12,architecture,count,1,,,S009,,138
M4-FUNG-0041:Q004,M4-FUNG-0041,Q004,EXPERIMENT,M4-FUNG-0041:E006,Tox1A Race-T-specific DNA,634,634.0,kb approx,three gene-pair islands,architecture,reported,,,,S009,Coding genes total only ~18.9 kb.,139
M4-FUNG-0041:Q005,M4-FUNG-0041,Q005,EXPERIMENT,M4-FUNG-0041:E006,Tox1B Race-T-specific loop,210,210.0,kb approx,RED3/2/1/DEC1,architecture,reported,,,,S009,,140
M4-FUNG-0041:Q006,M4-FUNG-0041,Q006,EXPERIMENT,M4-FUNG-0041:E006,Tox1-associated Race-T-specific DNA,1,1.0,Mb approx,supervirulence-associated inserts,genome,reported,,,,S009,,141
M4-FUNG-0041:Q007,M4-FUNG-0041,Q007,EXPERIMENT,M4-FUNG-0041:E006,PKS1/TOX10 to OXI1/TOX9 separation,225,225.0,kb,Tox1A,distance,reported,,,,S009,,142
M4-FUNG-0041:Q008,M4-FUNG-0041,Q008,EXPERIMENT,M4-FUNG-0041:E006,PKS2/LAM1 to PKS1/TOX10 separation,153,153.0,kb,Tox1A,distance,reported,,,,S009,,143
M4-FUNG-0041:Q009,M4-FUNG-0041,Q009,EXPERIMENT,M4-FUNG-0041:E005,light/dark culture duration,8,8.0,days,CMX,endpoint,reported,,,,S007,,144
M4-FUNG-0041:Q010,M4-FUNG-0041,Q010,UNRESOLVED_REFERENCE,M002,major T-toxin chain length,41,41.0,carbons,major component,compound,reported,,,,S009; S012,,145
M4-FUNG-0042:Q001,M4-FUNG-0042,Q001,EXPERIMENT,M4-FUNG-0042:E001,MIBiG displayed-region length,13275,13275.0,bp,JN257714.1,sequence,exact,1,,,S001,,132
M4-FUNG-0042:Q002,M4-FUNG-0042,Q002,EXPERIMENT,M4-FUNG-0042:E001,MIBiG gene count,5,5.0,genes,adaR/D/C/B/A,cluster,count,1,,,S001,,133
M4-FUNG-0042:Q003,M4-FUNG-0042,Q003,EXPERIMENT,M4-FUNG-0042:E002,heterologous TAN-1612 production time,2,2.0,days,S. cerevisiae BJ5464-NpgA,culture,reported,,,,S011,Review summarizing 2011 yeast reconstruction.,134
M4-FUNG-0042:Q004,M4-FUNG-0042,Q004,EXPERIMENT,M4-FUNG-0042:E003,AptB Mn2+ ions per monomer,1.5,1.5,Mn ions/monomer,Mn-enriched AptB,metal analysis,reported,,,,S003,"Homolog mechanistic evidence, not direct AdaB metal stoichiometry.",135
M4-FUNG-0042:Q005,M4-FUNG-0042,Q005,EXPERIMENT,M4-FUNG-0042:E003,Mn-AptB tetracyclic product apparent formation rate,17,17.0,ng/min,AdaA+AdaC substrate system,time course,reported,,,,S003,Homologous MβL mechanistic assay.,136
M4-FUNG-0042:Q006,M4-FUNG-0042,Q006,EXPERIMENT,M4-FUNG-0042:E003,AptB anthracenone-product rate,0.7,0.7,ng/min,hydrolysis/alternate product context,time course,reported,,,,S003,~25-fold lower than tetracyclic-product turnover in cited assay.,137
M4-FUNG-0042:Q007,M4-FUNG-0042,Q007,EXPERIMENT,M4-FUNG-0042:E004,orange colonies in kusA+ + gRNA background,75,75.0,% approximately,CRISPR transformants,screen,reported,,,higher,S006,AdaR overexpression provides colored-product reporter.,138
M4-FUNG-0042:Q008,M4-FUNG-0042,Q008,EXPERIMENT,M4-FUNG-0042:E004,correct homologous replacement in screened orange colonies,5,5.0,of 9,kusA+ + gRNA,PCR validation,reported,,,,S006,,139
M4-FUNG-0042:Q009,M4-FUNG-0042,Q009,EXPERIMENT,M4-FUNG-0042:E004,orange colonies in kusA- + gRNA background,93,93.0,% approximately,CRISPR transformants,screen,reported,,,higher,S006,,140
M4-FUNG-0042:Q010,M4-FUNG-0042,Q010,EXPERIMENT,M4-FUNG-0042:E004,correct replacement in screened kusA- orange colonies,9,9.0,of 9,kusA- + gRNA,PCR validation,reported,,,,S006,,141
M4-FUNG-0042:Q011,M4-FUNG-0042,Q011,EXPERIMENT,M4-FUNG-0042:E005,optimized yeast production increase,450,450.0,> fold,relative to prior reported S. cerevisiae yield,production,reported lower bound,,,higher,S008,,142
M4-FUNG-0042:Q012,M4-FUNG-0042,Q012,EXPERIMENT,M4-FUNG-0042:E006,S. boulardii TAN-1612 titer,6.1,6.1,mg/L,best reported strain,endpoint,mean,,,higher,S008,,143
M4-FUNG-0042:Q013,M4-FUNG-0042,Q013,EXPERIMENT,M4-FUNG-0042:E006,S. boulardii TAN-1612 titer uncertainty,2.3,2.3,mg/L,best reported strain,endpoint,±,,,,S008,,144
M4-FUNG-0042:Q014,M4-FUNG-0042,Q014,UNRESOLVED_REFERENCE,M001,TAN-1612 molecular formula,C21H18O9,,formula,TAN-1612,structure,exact,,,,S001,,145
M4-FUNG-0042:Q015,M4-FUNG-0042,Q015,UNRESOLVED_REFERENCE,M002,desmethyl TAN-1612 molecular formula,C20H16O9,,formula,desmethyl TAN-1612,structure,exact,,,,S001,,146
M4-FUNG-0043:Q001,M4-FUNG-0043,Q001,EXPERIMENT,M4-FUNG-0043:E001,displayed region length,47141,47141.0,bp,CH476602.1,sequence,exact,1,,,S001,,134
M4-FUNG-0043:Q002,M4-FUNG-0043,Q002,EXPERIMENT,M4-FUNG-0043:E001,MIBiG displayed CDS count,9,9.0,CDSs,ATEG_06272–06280,database,count,1,,,S001,,135
M4-FUNG-0043:Q003,M4-FUNG-0043,Q003,EXPERIMENT,M4-FUNG-0043:E001,experimentally defined at genes,8,8.0,genes,atA–G + atX,functional boundary,count,1,,,S003,,136
M4-FUNG-0043:Q004,M4-FUNG-0043,Q004,EXPERIMENT,M4-FUNG-0043:E001,neighborhood genes tested,12,12.0,genes,ATEG_06270–06282,deletion screen,reported,,,,S003,,137
M4-FUNG-0043:Q005,M4-FUNG-0043,Q005,EXPERIMENT,M4-FUNG-0043:E002,GS-NX 6-MSA titer,193.6,193.6,mg/L,npgA+atX P. pastoris,48 h,reported,,,,S004,,138
M4-FUNG-0043:Q006,M4-FUNG-0043,Q006,EXPERIMENT,M4-FUNG-0043:E002,GS-NXAE benzenetriol titer,77.8,77.8,mg/L,AtX+AtA+AtE,48 h,reported,,,,S004,,139
M4-FUNG-0043:Q007,M4-FUNG-0043,Q007,EXPERIMENT,M4-FUNG-0043:E003,GS-NXAED terremutin titer,49,49.0,mg/L,AtX+A+E+D,48 h,reported,,,,S004,,140
M4-FUNG-0043:Q008,M4-FUNG-0043,Q008,EXPERIMENT,M4-FUNG-0043:E004,GS-NXAEDC terreic acid titer,0.9,0.9,mg/L,AtX+A+E+D+C,shake flask,reported,,,,S004,,141
